Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
R. Falk,76,København,København,"DMF, RCMF, RDMF",30,1000000,2025-06-30,22,1968,0,0.83,3,2.57,19.34,48.94,Denmark,Denmark,right,177,65,no,10.75,6.63,66.21,1.33,51.72,0.64,0.79,0.23,5.72,7.09,0.46,3,0.14,0,0.0,2.06,0.0,0,0.0,0.04,0,0.0,8,0.37,37.5,0.0,0.14,0.64,35.71,0.41,44.44,0.23,20.0,0.14,3.38,44.59,7.82,38.01,1.05,0.91,0.41,42.12,0.27,1.46,60.91,88.74,16.97,80.05,11.57,95.26,20.49,93.3,56.8,91.3,3.48,56.58,15.88,28.65,0.12,0.82,0.14,0.05,0.69,26.67,0.41,6.81,78.52,1.88,63.41,1.05,26.09,1.33,0.27,7.68,73.81,0,,0,,0,0.0,0.0,0.0,,,0.59,,,0.0,0.0,0.0,0.0,0,0
E. Sviatchenko,76,Midtjylland,Midtjylland,CB,30,1500000,2024-06-30,25,2052,4,2.15,0,0.58,18.73,63.23,Denmark,"Denmark, Ukraine",right,184,82,no,10.7,5.66,72.87,7.41,56.8,0.31,0.4,0.35,6.27,8.16,1.05,4,0.18,0,0.0,0.96,0.18,4,0.18,0.09,4,0.18,19,0.83,52.63,21.053,0.0,0.09,50.0,0.04,0.0,0.0,0.0,0.04,0.61,78.57,1.62,64.86,1.54,0.22,0.0,30.44,0.18,0.75,47.94,85.36,15.79,68.33,2.85,92.31,25.57,95.54,41.97,91.75,5.88,40.3,21.31,39.73,0.03,0.13,0.0,0.0,0.0,0.0,0.04,5.92,48.15,0.7,18.75,0.31,42.86,0.26,0.04,6.14,65.0,0,,0,,0,0.0,0.0,0.0,,,2.15,,,0.0,0.0,0.0,0.0,0,0
V. Claesson,75,København,København,"LWF, LW, LAMF",30,7000000,2026-06-30,10,778,1,2.43,3,2.54,18.62,40.37,Sweden,Sweden,right,183,80,no,5.78,4.28,54.05,3.35,48.28,0.23,0.31,0.23,3.24,4.29,0.46,0,0.0,0,0.0,1.85,0.12,1,0.12,0.28,1,0.12,13,1.5,30.77,7.692,0.35,0.69,16.67,0.46,0.0,0.12,100.0,0.0,1.97,29.41,6.94,31.67,3.47,0.81,0.35,26.61,1.97,1.27,35.75,84.79,7.63,66.67,9.14,89.87,9.25,93.75,33.66,86.6,1.39,75.0,14.01,16.42,0.29,1.39,0.0,0.0,1.27,54.55,1.16,3.93,61.76,1.74,66.67,1.16,50.0,2.2,0.12,3.7,78.13,0,,0,,0,0.0,0.0,0.0,,,0.12,,,0.0,0.0,0.0,0.0,0,0
A. Dreyer,74,Rubin Kazan',Midtjylland,"CF, RWF",24,8000000,2026-06-30,16,1454,8,6.05,7,4.24,9.84,35.85,Denmark,Denmark,left,174,69,no,2.29,2.17,42.86,0.74,8.33,0.12,0.15,0.0,1.24,1.52,0.25,0,0.0,0,0.0,4.09,0.5,8,0.5,0.37,0,0.0,46,2.85,52.17,17.391,0.43,1.3,42.86,0.56,66.67,0.68,18.18,0.37,2.85,54.35,5.39,39.08,5.01,1.42,0.74,19.93,1.05,0.37,24.33,77.35,6.87,59.46,5.14,96.39,6.44,80.77,21.35,81.74,1.67,48.15,17.36,35.78,0.26,2.35,0.06,0.12,1.05,47.06,0.68,2.6,64.29,2.54,63.41,1.24,45.0,2.23,0.56,3.53,77.19,0,,0,,0,0.0,0.0,0.0,,,0.19,,,0.62,0.0,0.0,2.6,0,0
N. Vallys,73,Silkeborg,Silkeborg,"LWF, AMF",25,1500000,2026-06-30,32,2961,10,11.78,7,4.93,20.79,40.5,Denmark,Denmark,right,189,82,no,4.98,4.35,59.44,2.34,36.36,0.21,0.26,0.03,2.19,2.65,0.7,3,0.09,0,0.0,4.29,0.3,10,0.3,0.36,1,0.03,91,2.77,40.66,10.989,0.21,1.46,31.25,1.19,30.77,0.27,33.33,0.27,4.32,45.07,10.7,33.52,4.41,3.34,1.7,43.13,1.91,0.64,53.16,83.08,12.67,71.46,11.98,94.67,18.57,85.27,47.72,85.73,4.13,68.38,17.56,41.53,0.15,0.97,0.09,0.06,1.43,53.19,0.55,6.17,75.86,3.28,62.04,1.22,45.0,1.91,0.46,7.26,73.64,0,,0,,0,0.0,0.0,0.0,,,0.21,,,0.0,0.0,0.0,0.58,0,0
D. Vavro,73,København,København,RCB,26,3000000,2026-06-30,14,1351,1,0.61,1,1.13,11.39,54.39,Slovakia,Slovakia,right,189,81,no,10.59,3.26,71.43,4.6,57.97,0.27,0.31,0.87,7.99,9.28,0.47,4,0.27,0,0.0,0.87,0.07,1,0.07,0.04,0,0.0,14,0.93,21.43,7.143,0.07,0.53,50.0,0.0,0.0,0.53,50.0,0.13,0.8,50.0,1.13,47.06,0.4,1.33,0.47,34.24,0.33,0.27,52.56,86.57,23.85,79.61,3.2,100.0,21.05,93.04,45.23,91.75,6.79,54.9,21.86,43.78,0.08,0.27,0.0,0.07,0.0,0.0,0.2,8.13,70.49,0.87,30.77,0.4,16.67,0.2,0.27,10.13,76.97,0,,0,,0,0.0,0.0,0.0,,,2.53,,,0.27,0.2,33.33,0.0,0,0
D. Khocholava,73,København,København,"RCB, LCB",29,3000000,2025-06-30,22,1970,1,0.8,1,0.24,14.66,52.65,Georgia,Georgia,right,192,88,no,8.73,4.61,60.4,5.21,51.75,0.69,0.92,0.69,5.25,7.08,0.96,10,0.46,0,0.0,0.32,0.05,1,0.05,0.04,1,0.05,6,0.27,50.0,16.667,0.05,0.09,50.0,0.0,0.0,0.09,50.0,0.0,0.32,28.57,1.42,29.03,0.87,0.59,0.18,35.54,0.37,0.23,50.12,89.15,16.86,74.8,2.74,95.0,25.9,97.88,45.46,93.17,4.57,50.0,21.21,38.33,0.01,0.09,0.0,0.0,0.05,100.0,0.0,5.44,70.59,0.18,0.0,0.46,20.0,0.23,0.05,7.95,68.97,0,,0,,0,0.0,0.0,0.0,,,2.01,,,0.0,0.0,0.0,0.0,0,0
K. Grabara,73,København,København,GK,23,4000000,2026-06-30,32,3110,0,0.0,0,0.0,0.95,90.91,Poland,Poland,right,195,80,no,1.27,0.09,66.67,0.78,96.3,0.03,0.04,0.0,1.19,1.5,0.03,3,0.09,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,100.0,0.0,0.0,0.0,10.1,0.06,0.12,16.03,83.21,10.45,75.9,0.0,0.0,4.98,96.51,8.51,97.28,7.5,67.57,35.56,49.11,0.0,0.0,0.0,0.03,0.0,0.0,0.0,2.37,58.54,0.03,0.0,0.14,20.0,0.0,0.0,5.38,79.03,19,0.55,97,2.81,18,80.41,29.02,0.84,10.02,0.29,0.0,1.62,0.78,,,,0.0,0,0
J. Andersson,73,Midtjylland,Midtjylland,RWB,25,2000000,2026-12-31,31,2752,1,1.14,6,3.7,11.51,49.15,Sweden,Sweden,right,178,68,no,6.77,5.27,57.14,2.22,55.88,0.2,0.24,0.1,3.56,4.42,0.46,2,0.07,0,0.0,1.5,0.03,1,0.03,0.04,0,0.0,9,0.29,33.33,11.111,0.2,2.49,36.84,0.1,33.33,2.32,36.62,0.23,0.95,41.38,2.42,32.43,1.11,1.01,0.56,26.98,2.42,0.39,37.77,76.28,12.75,62.31,7.91,96.28,11.12,76.47,29.79,85.4,5.63,44.77,20.37,37.44,0.12,0.88,0.03,0.0,0.36,27.27,0.56,5.76,55.68,3.24,50.51,0.88,29.63,1.14,0.92,8.34,74.51,0,,0,,0,0.0,0.0,0.0,,,1.01,,,0.0,0.0,0.0,0.33,0,0
A. Maxsø,73,Brøndby,Brøndby,"CB, RCB",28,2500000,2023-06-30,27,2536,1,1.85,1,0.54,11.96,62.91,Denmark,Denmark,right,192,89,no,8.69,4.15,71.79,4.01,59.29,0.21,0.27,1.06,5.5,6.92,0.57,4,0.14,1,0.04,0.35,0.04,0,0.0,0.07,0,0.0,11,0.39,27.27,9.091,0.04,0.14,50.0,0.07,50.0,0.04,100.0,0.0,0.21,83.33,0.78,36.36,0.71,0.99,0.21,37.51,0.39,0.67,54.69,91.5,14.91,78.33,2.59,97.26,33.5,97.88,50.29,94.64,4.26,55.83,21.24,37.61,0.02,0.14,0.0,0.0,0.0,0.0,0.04,4.68,64.39,0.53,20.0,0.5,21.43,0.32,0.07,5.68,69.38,0,,0,,0,0.0,0.0,0.0,,,2.16,,,0.0,0.0,0.0,0.0,1,100
N. Boilesen,73,København,København,LCB,30,1000000,2025-06-30,26,2340,0,0.08,0,0.53,8.65,54.67,Denmark,Denmark,left,186,75,no,6.85,3.35,77.01,1.96,37.25,0.19,0.24,0.62,4.08,5.1,0.35,5,0.19,1,0.04,0.5,0.0,0,0.0,0.0,0,0.0,2,0.08,0.0,0.0,0.0,0.27,42.86,0.27,42.86,0.0,0.0,0.0,0.58,53.33,1.15,50.0,0.23,1.31,0.23,42.92,0.15,0.31,55.81,92.14,23.23,85.43,1.81,95.74,27.0,97.58,49.12,95.93,6.42,65.27,21.55,37.04,0.02,0.19,0.0,0.0,0.12,66.67,0.15,6.77,81.82,0.77,45.0,0.73,57.89,0.46,0.08,9.96,82.63,0,,0,,0,0.0,0.0,0.0,,,1.08,,,0.0,0.0,0.0,0.0,0,0
K. Diks,72,København,København,"RB, LB",25,4000000,2025-06-30,26,2107,2,1.88,4,0.93,16.92,54.55,Netherlands,"Netherlands, Indonesia",right,182,73,no,8.97,6.32,63.51,3.72,49.43,0.51,0.66,0.09,4.44,5.7,1.03,5,0.21,1,0.04,2.22,0.09,2,0.09,0.08,2,0.09,24,1.03,16.67,8.333,0.17,2.43,28.07,0.6,35.71,1.84,25.58,0.21,2.18,56.86,3.8,50.56,1.24,1.88,0.85,34.34,2.39,0.68,46.86,81.77,12.86,71.43,6.96,96.32,19.09,84.56,39.94,88.02,4.53,54.72,19.22,31.15,0.04,0.64,0.0,0.04,0.43,30.0,0.47,4.91,67.83,2.86,46.27,1.03,29.17,0.64,0.68,8.37,72.45,0,,0,,0,0.0,0.0,0.0,,,1.11,,,0.0,0.0,0.0,0.0,0,0
L. Lerager,72,København,København,"RCMF, RDMF",28,3000000,2025-12-31,29,2254,6,2.9,1,0.85,24.84,56.91,Denmark,Denmark,right,188,80,no,13.06,8.07,71.78,7.67,56.77,0.96,1.22,0.44,6.31,8.06,1.12,7,0.28,0,0.0,1.36,0.24,6,0.24,0.12,1,0.04,34,1.36,44.12,17.647,0.04,1.04,53.85,0.12,66.67,0.92,52.17,0.12,0.64,31.25,3.43,41.86,1.56,0.36,0.2,27.43,1.08,0.8,41.05,80.64,14.77,68.65,5.87,93.88,13.5,89.05,37.65,83.99,2.36,38.98,15.94,20.76,0.03,0.4,0.04,0.0,0.2,0.0,0.12,6.75,73.96,1.28,53.13,0.56,14.29,0.6,0.56,6.75,66.86,0,,0,,0,0.0,0.0,0.0,,,0.36,,,0.0,0.0,0.0,0.0,0,0
L. Andersen,72,AaB,AaB,"LWF, AMF, RCMF",27,500000,2024-06-30,7,437,0,0.14,1,0.47,21.62,49.52,Denmark,Denmark,right,185,73,no,7.41,6.8,51.52,0.62,33.33,0.21,0.25,0.0,3.71,4.5,1.03,0,0.0,0,0.0,3.71,0.0,0,0.0,0.03,0,0.0,4,0.82,25.0,0.0,0.21,1.85,44.44,0.82,75.0,0.82,25.0,0.21,4.32,52.38,10.3,42.0,1.85,2.27,0.62,29.24,1.03,1.44,39.95,80.93,9.68,63.83,11.12,96.3,8.65,78.57,36.66,83.71,1.65,62.5,12.92,19.15,0.1,1.24,0.41,0.0,1.03,40.0,0.21,2.88,57.14,2.68,61.54,1.24,33.33,1.85,0.82,4.53,68.18,0,,0,,0,0.0,0.0,0.0,,,0.41,,,0.41,0.0,0.0,1.85,0,0
H. Dalsgaard,72,Midtjylland,Midtjylland,RCB,33,1000000,2024-06-30,28,2616,2,1.7,1,0.84,17.03,61.01,Denmark,Denmark,right,192,81,no,8.46,4.85,67.38,6.43,59.36,0.41,0.52,0.45,4.78,6.03,0.79,3,0.1,0,0.0,1.38,0.07,2,0.07,0.06,0,0.0,11,0.38,27.27,18.182,0.03,1.14,21.21,0.17,20.0,0.96,21.43,0.1,1.1,78.13,2.2,65.63,1.07,1.44,0.79,33.47,0.89,1.1,49.06,79.87,21.81,70.03,3.58,96.15,18.27,88.32,40.49,88.62,7.47,41.01,22.03,41.58,0.03,0.34,0.0,0.0,0.31,55.56,0.14,9.01,54.58,2.0,25.86,1.0,27.59,0.31,0.24,9.91,75.69,0,,0,,0,0.0,0.0,0.0,,,1.65,,,0.0,0.0,0.0,0.0,0,0
J. Hansen,72,AGF,AGF,GK,37,200000,2023-06-30,31,3051,0,0.0,0,0.0,0.86,82.76,Denmark,Denmark,right,188,78,no,1.36,0.0,0.0,0.74,84.0,0.0,0.0,0.0,1.36,1.73,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,100.0,0.0,0.0,0.03,14.6,0.24,0.12,21.42,83.75,14.45,77.76,0.0,0.0,6.49,96.36,10.06,97.07,11.36,71.95,37.47,49.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,64.06,0.12,0.0,0.06,50.0,0.0,0.0,8.88,84.05,41,1.21,142,4.19,8,71.13,44.39,1.31,3.39,0.1,0.0,1.47,0.74,,,,0.0,0,0
S. Jørgensen,71,Silkeborg,Silkeborg,"RWF, AMF",22,2000000,2025-06-30,32,2475,11,11.13,8,5.8,14.25,38.01,Denmark,Denmark,left,178,68,no,4.44,3.38,56.99,0.44,33.33,0.0,0.0,0.07,2.51,3.08,0.33,1,0.04,0,0.0,3.78,0.4,11,0.4,0.4,0,0.0,66,2.4,45.45,16.667,0.29,1.16,21.88,0.15,0.0,1.02,25.0,0.25,4.18,46.96,8.47,34.33,4.18,2.76,1.2,31.42,1.64,0.51,38.15,85.22,8.62,74.68,10.0,95.27,10.95,85.05,35.49,88.01,1.56,65.12,15.15,23.03,0.21,2.11,0.0,0.04,1.24,38.24,0.87,2.76,82.89,2.91,71.25,1.02,35.71,2.62,0.33,4.36,80.0,0,,0,,0,0.0,0.0,0.0,,,0.04,,,0.36,0.04,100.0,2.33,0,0
M. Hermansen,71,Brøndby,Brøndby,GK,22,2000000,2025-06-30,29,2814,0,0.0,0,0.0,0.96,83.33,Denmark,Denmark,right,184,78,no,1.47,0.1,33.33,0.67,95.24,0.06,0.08,0.0,1.38,1.72,0.03,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.71,0.42,0.16,26.07,87.73,12.09,77.51,0.0,0.0,12.79,96.75,17.94,98.75,8.09,63.64,29.84,44.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,43.1,0.1,0.0,0.22,14.29,0.0,0.0,5.69,72.47,38,1.22,138,4.41,5,72.46,42.29,1.35,4.29,0.137,0.0,1.66,0.67,,,,0.0,0,0
T. Salquist,71,Silkeborg,Silkeborg,RCB,27,700000,2025-12-31,32,3060,3,1.69,0,0.27,10.35,59.66,Denmark,Denmark,right,190,85,no,9.85,4.15,69.5,3.15,57.01,0.21,0.25,0.44,6.76,8.19,0.26,2,0.06,0,0.0,0.29,0.09,3,0.09,0.05,1,0.03,13,0.38,38.46,23.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,45.45,1.26,39.53,0.56,1.47,0.09,53.71,0.32,0.47,72.12,92.5,30.65,87.43,2.97,98.02,30.12,97.27,66.91,95.56,5.21,53.11,18.27,33.24,0.01,0.06,0.0,0.03,0.03,0.0,0.0,6.5,72.4,0.32,54.55,0.47,25.0,0.15,0.0,9.21,72.2,0,,0,,0,0.0,0.0,0.0,,,2.12,,,0.0,0.0,0.0,0.0,0,0
I. Fossum,71,AaB,AaB,"LCMF, RCMF",25,1500000,2023-06-30,30,2794,8,6.66,4,3.55,17.14,46.24,Norway,Norway,right,180,73,no,7.18,6.31,63.27,2.25,50.0,0.23,0.29,0.16,2.96,3.81,0.71,1,0.03,1,0.03,2.32,0.26,7,0.23,0.21,3,0.1,48,1.55,52.08,16.667,0.13,1.93,25.0,1.32,34.15,0.61,5.26,0.1,1.87,43.1,5.44,30.77,1.87,1.19,0.81,25.22,0.93,0.52,36.27,79.57,11.02,66.37,7.83,95.88,11.31,82.62,32.34,84.86,2.0,46.77,17.18,28.13,0.11,0.9,0.13,0.0,0.39,58.33,0.39,4.19,70.0,2.16,47.76,0.74,39.13,0.81,0.45,5.44,66.86,0,,0,,0,0.0,0.0,0.0,,,0.84,,,0.81,0.13,50.0,2.38,1,100
J. Lössl,71,Midtjylland,Midtjylland,GK,33,1000000,2025-06-30,8,783,0,0.0,0,0.0,1.26,90.91,Denmark,Denmark,right,195,89,no,2.41,0.0,0.0,0.8,100.0,0.0,0.0,0.0,2.41,3.17,0.0,0,0.0,0,0.0,0.11,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,100.0,0.34,100.0,0.0,0.11,0.0,18.85,0.34,0.11,28.85,78.88,16.55,66.67,0.0,0.0,11.61,96.04,15.29,94.74,13.45,61.54,35.71,47.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22,42.86,0.34,33.33,0.23,0.0,0.0,0.0,8.05,68.57,8,0.92,27,3.1,3,70.37,6.19,0.71,-1.81,-0.208,0.0,1.61,0.8,,,,0.0,0,0
G. Isaksen,70,Midtjylland,Midtjylland,"RWF, LWF, CF",21,4500000,2024-06-30,30,2018,5,6.65,4,4.93,23.95,37.8,Denmark,Denmark,left,178,70,no,3.03,3.26,53.42,2.41,27.78,0.0,0.0,0.0,1.29,1.59,0.62,0,0.0,0,0.0,5.75,0.22,5,0.22,0.3,2,0.09,56,2.5,55.36,8.929,0.18,2.45,30.91,0.4,33.33,2.01,31.11,0.13,7.22,48.15,14.94,37.61,4.24,3.52,2.54,14.54,2.01,2.23,19.94,76.29,3.61,65.43,5.22,92.31,6.29,69.5,16.72,84.27,0.8,44.44,17.29,16.02,0.22,1.52,0.09,0.0,0.54,25.0,0.67,1.11,60.0,2.23,44.0,0.58,15.38,1.03,0.76,1.92,81.4,0,,0,,0,0.0,0.0,0.0,,,0.04,,,0.4,0.09,50.0,0.22,0,0
L. Prip,70,AaB,AaB,"RWF, CF, LCMF",25,1800000,2025-06-30,33,2801,14,9.2,4,3.0,20.15,41.15,Denmark,Denmark,left,182,70,no,3.66,3.37,62.86,1.74,22.22,0.1,0.13,0.06,1.45,1.89,0.32,0,0.0,0,0.0,5.01,0.45,11,0.35,0.3,2,0.06,80,2.57,47.5,17.5,0.13,2.51,29.49,1.41,31.82,1.03,25.0,0.19,5.98,48.39,12.24,39.37,2.22,1.93,1.74,20.18,1.38,1.86,26.99,79.64,6.07,64.02,7.29,97.36,8.51,80.0,23.26,86.6,1.41,50.0,18.13,25.34,0.1,0.84,0.06,0.03,0.26,62.5,0.26,2.7,71.43,2.06,46.88,0.29,33.33,0.42,0.71,2.92,72.53,0,,0,,0,0.0,0.0,0.0,,,0.16,,,0.58,0.1,0.0,1.8,3,100
